Tenure,WarehouseToHome,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn,TenureGroup,WarehouseDistanceCat,RecencyStatus,Tenure_Days,Churn_Score,Churn_Risk_Level,Tenure_Bucket
11.0,17.0,4,Mobile Phone,4,Married,3,0,8.0,164.36,0,6-24 Months (Regular),Moderate,Active,330.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
4.0,14.0,3,Fashion,1,Married,2,0,9.0,207.93,0,0-6 Months (New),Moderate,Active,120.0,0.02,Low Risk (<30%),4-6 Months (Mid-High)
19.0,10.0,4,Others,4,Married,3,0,8.0,287.89,0,6-24 Months (Regular),Near,Active,570.0,0.0,Low Risk (<30%),12+ Months (Loyal)
10.0,20.0,3,Mobile Phone,5,Married,2,0,17.0,130.34,0,6-24 Months (Regular),Moderate,Active,300.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
12.0,16.0,3,Fashion,3,Single,8,0,2.0,234.64,0,6-24 Months (Regular),Moderate,Active,360.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
5.0,27.0,4,Mobile Phone,4,Single,3,1,3.0,156.4,1,0-6 Months (New),Far,Active,150.0,0.69,Medium Risk (30-70%),4-6 Months (Mid-High)
16.0,31.0,4,Fashion,1,Married,6,0,0.0,207.98,0,6-24 Months (Regular),Far,Active,480.0,0.01,Low Risk (<30%),12+ Months (Loyal)
12.0,13.0,4,Others,1,Married,2,0,3.0,292.72,0,6-24 Months (Regular),Moderate,Active,360.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
8.0,15.0,4,Laptop & Accessory,5,Divorced,7,0,3.0,190.0,0,6-24 Months (Regular),Moderate,Active,240.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
5.0,14.0,1,Laptop & Accessory,3,Married,6,0,3.0,151.75,0,0-6 Months (New),Moderate,Active,150.0,0.0,Low Risk (<30%),4-6 Months (Mid-High)
19.0,8.0,3,Grocery,5,Divorced,9,0,9.0,270.48,0,6-24 Months (Regular),Near,Active,570.0,0.0,Low Risk (<30%),12+ Months (Loyal)
25.0,33.0,4,Grocery,3,Married,4,0,18.0,288.07,0,24+ Months (Loyal),Far,Active,750.0,0.0,Low Risk (<30%),12+ Months (Loyal)
13.0,8.0,3,Others,3,Divorced,1,0,12.0,280.41,0,6-24 Months (Regular),Near,Active,390.0,0.0,Low Risk (<30%),12+ Months (Loyal)
2.0,33.0,5,Laptop & Accessory,5,Married,3,0,5.0,172.24,0,0-6 Months (New),Far,Active,60.0,0.03,Low Risk (<30%),0-3 Months (High Risk)
31.0,9.0,5,Grocery,1,Single,5,1,4.0,262.26,0,24+ Months (Loyal),Near,Active,930.0,0.0,Low Risk (<30%),12+ Months (Loyal)
8.0,7.0,4,Mobile Phone,4,Married,3,1,4.0,148.42,1,6-24 Months (Regular),Near,Active,240.0,0.82,High Risk (>70%),7-12 Months (Moderate)
13.0,22.0,4,Grocery,5,Single,2,0,11.0,258.41,0,6-24 Months (Regular),Far,Active,390.0,0.0,Low Risk (<30%),12+ Months (Loyal)
1.0,8.0,4,Mobile Phone,1,Married,2,1,2.0,138.67,0,0-6 Months (New),Near,Active,30.0,0.16,Low Risk (<30%),0-3 Months (High Risk)
24.0,7.0,4,Laptop & Accessory,3,Divorced,2,0,14.0,188.47,0,6-24 Months (Regular),Near,Active,720.0,0.0,Low Risk (<30%),12+ Months (Loyal)
23.0,34.0,1,Mobile Phone,3,Married,2,1,8.0,132.21,0,6-24 Months (Regular),Far,Active,690.0,0.02,Low Risk (<30%),12+ Months (Loyal)
24.0,15.0,4,Mobile Phone,4,Married,9,0,3.0,163.75,0,6-24 Months (Regular),Moderate,Active,720.0,0.0,Low Risk (<30%),12+ Months (Loyal)
12.0,7.0,2,Mobile Phone,3,Divorced,3,0,1.0,153.44,0,6-24 Months (Regular),Near,Active,360.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
10.0,28.0,4,Laptop & Accessory,4,Married,6,0,3.0,214.26,1,6-24 Months (Regular),Far,Active,300.0,0.61,Medium Risk (30-70%),7-12 Months (Moderate)
1.0,17.0,4,Laptop & Accessory,1,Single,3,0,3.0,171.84,0,0-6 Months (New),Moderate,Active,30.0,0.14,Low Risk (<30%),0-3 Months (High Risk)
7.0,8.0,4,Laptop & Accessory,3,Divorced,2,0,9.0,195.47,0,6-24 Months (Regular),Near,Active,210.0,0.01,Low Risk (<30%),7-12 Months (Moderate)
17.0,11.0,5,Fashion,1,Single,5,0,3.0,227.31,0,6-24 Months (Regular),Moderate,Active,510.0,0.07,Low Risk (<30%),12+ Months (Loyal)
6.0,6.0,1,Laptop & Accessory,5,Married,3,0,3.0,153.76,0,0-6 Months (New),Near,Active,180.0,0.01,Low Risk (<30%),4-6 Months (Mid-High)
16.0,31.0,4,Fashion,2,Married,6,0,0.0,234.0,0,6-24 Months (Regular),Far,Active,480.0,0.01,Low Risk (<30%),12+ Months (Loyal)
5.0,19.0,3,Laptop & Accessory,1,Married,3,0,3.0,144.03,0,0-6 Months (New),Moderate,Active,150.0,0.0,Low Risk (<30%),4-6 Months (Mid-High)
19.0,15.0,4,Laptop & Accessory,2,Divorced,11,0,9.0,161.97,0,6-24 Months (Regular),Moderate,Active,570.0,0.0,Low Risk (<30%),12+ Months (Loyal)
1.0,8.0,4,Mobile Phone,2,Divorced,2,1,2.0,138.67,0,0-6 Months (New),Near,Active,30.0,0.16,Low Risk (<30%),0-3 Months (High Risk)
12.0,8.0,3,Fashion,3,Single,1,0,3.0,209.38,0,6-24 Months (Regular),Near,Active,360.0,0.02,Low Risk (<30%),7-12 Months (Moderate)
6.0,12.0,4,Laptop & Accessory,4,Divorced,3,0,4.0,190.24,0,0-6 Months (New),Moderate,Active,180.0,0.0,Low Risk (<30%),4-6 Months (Mid-High)
22.0,23.0,4,Laptop & Accessory,3,Married,10,0,8.0,189.39,0,6-24 Months (Regular),Far,Active,660.0,0.02,Low Risk (<30%),12+ Months (Loyal)
1.0,9.0,4,Mobile Phone,1,Single,4,0,3.0,150.8,0,0-6 Months (New),Near,Active,30.0,0.13764285714285715,Low Risk (<30%),0-3 Months (High Risk)
6.0,29.0,3,Fashion,1,Single,2,1,12.0,234.579999999999,0,0-6 Months (New),Far,Active,180.0,0.07,Low Risk (<30%),4-6 Months (Mid-High)
29.0,29.0,3,Grocery,4,Divorced,5,1,9.0,234.019999999999,0,24+ Months (Loyal),Far,Active,870.0,0.0,Low Risk (<30%),12+ Months (Loyal)
24.0,17.0,5,Fashion,2,Single,8,0,3.0,229.96,0,6-24 Months (Regular),Moderate,Active,720.0,0.0,Low Risk (<30%),12+ Months (Loyal)
7.0,12.0,5,Fashion,1,Married,6,0,3.0,196.19,0,6-24 Months (Regular),Moderate,Active,210.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
10.0,31.0,4,Laptop & Accessory,4,Divorced,9,0,9.0,181.74,0,6-24 Months (Regular),Far,Active,300.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
12.0,30.0,4,Laptop & Accessory,2,Married,11,0,3.0,182.45,0,6-24 Months (Regular),Far,Active,360.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
0.0,8.0,3,Mobile Phone,3,Single,2,0,2.0,127.83,0,0-6 Months (New),Near,Active,0.0,0.03,Low Risk (<30%),0-3 Months (High Risk)
27.0,7.0,3,Grocery,1,Single,7,0,7.0,273.28,0,24+ Months (Loyal),Near,Active,810.0,0.0,Low Risk (<30%),12+ Months (Loyal)
3.0,30.0,4,Mobile Phone,5,Single,2,0,4.0,164.04,1,0-6 Months (New),Far,Active,90.0,0.62,Medium Risk (30-70%),0-3 Months (High Risk)
0.0,9.0,3,Mobile Phone,5,Divorced,6,0,2.0,140.31,1,0-6 Months (New),Near,Active,0.0,0.63,Medium Risk (30-70%),0-3 Months (High Risk)
8.0,10.0,6,Laptop & Accessory,1,Single,7,0,3.0,185.29,0,6-24 Months (Regular),Near,Active,240.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
8.0,17.0,5,Laptop & Accessory,3,Married,3,0,8.0,175.63,0,6-24 Months (Regular),Moderate,Active,240.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
9.0,23.0,4,Fashion,3,Divorced,6,1,1.0,201.32,0,6-24 Months (Regular),Far,Active,270.0,0.01,Low Risk (<30%),7-12 Months (Moderate)
1.0,15.0,6,Mobile Phone,5,Married,3,1,8.0,146.19,1,0-6 Months (New),Moderate,Active,30.0,1.0,High Risk (>70%),0-3 Months (High Risk)
0.0,31.0,3,Mobile Phone,3,Married,2,0,7.0,129.42,0,0-6 Months (New),Far,Active,0.0,0.27,Low Risk (<30%),0-3 Months (High Risk)
10.0,7.0,4,Laptop & Accessory,3,Single,8,0,1.0,193.15,0,6-24 Months (Regular),Near,Active,300.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
1.0,14.0,4,Mobile Phone,2,Married,2,0,4.0,149.36,0,0-6 Months (New),Moderate,Active,30.0,0.14,Low Risk (<30%),0-3 Months (High Risk)
9.0,11.0,1,Mobile Phone,3,Divorced,3,1,3.0,121.27,0,6-24 Months (Regular),Moderate,Active,270.0,0.22,Low Risk (<30%),7-12 Months (Moderate)
0.0,6.0,4,Fashion,3,Married,6,0,46.0,206.089999999999,1,0-6 Months (New),Near,At Risk,0.0,0.96,High Risk (>70%),0-3 Months (High Risk)
2.0,9.0,3,Laptop & Accessory,3,Married,5,1,0.0,152.38,1,0-6 Months (New),Near,Active,60.0,0.69,Medium Risk (30-70%),0-3 Months (High Risk)
1.0,20.0,4,Mobile Phone,4,Divorced,3,0,1.0,145.33,0,0-6 Months (New),Moderate,Active,30.0,0.14,Low Risk (<30%),0-3 Months (High Risk)
4.0,14.0,4,Mobile Phone,3,Divorced,4,0,2.0,123.289999999999,0,0-6 Months (New),Moderate,Active,120.0,0.0,Low Risk (<30%),4-6 Months (Mid-High)
0.0,14.0,1,Laptop & Accessory,4,Married,1,0,2.0,148.51,0,0-6 Months (New),Moderate,Active,0.0,0.18,Low Risk (<30%),0-3 Months (High Risk)
7.0,11.0,5,Mobile Phone,4,Married,10,0,3.0,163.38,0,6-24 Months (Regular),Moderate,Active,210.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
1.0,7.0,4,Mobile Phone,4,Single,3,1,3.0,148.02,1,0-6 Months (New),Near,Active,30.0,0.99,High Risk (>70%),0-3 Months (High Risk)
18.0,30.0,4,Laptop & Accessory,4,Married,6,0,3.0,145.42,0,6-24 Months (Regular),Far,Active,540.0,0.0,Low Risk (<30%),12+ Months (Loyal)
0.0,32.0,3,Mobile Phone,1,Married,2,0,2.0,129.04,0,0-6 Months (New),Far,Active,0.0,0.17,Low Risk (<30%),0-3 Months (High Risk)
9.0,8.0,3,Mobile Phone,5,Married,7,1,2.0,120.419999999999,1,6-24 Months (Regular),Near,Active,270.0,0.97,High Risk (>70%),7-12 Months (Moderate)
1.0,22.0,4,Fashion,3,Divorced,9,1,8.0,261.1,1,0-6 Months (New),Far,Active,30.0,0.93,High Risk (>70%),0-3 Months (High Risk)
10.0,15.0,4,Laptop & Accessory,2,Married,6,0,8.0,175.79,0,6-24 Months (Regular),Moderate,Active,300.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
7.0,6.0,1,Mobile Phone,2,Single,3,0,3.0,132.8,0,6-24 Months (Regular),Near,Active,210.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
25.0,15.0,5,Fashion,4,Divorced,7,0,8.0,249.899999999999,0,24+ Months (Loyal),Moderate,Active,750.0,0.0,Low Risk (<30%),12+ Months (Loyal)
6.0,10.0,4,Mobile Phone,4,Divorced,9,0,2.0,138.38,0,0-6 Months (New),Near,Active,180.0,0.0,Low Risk (<30%),4-6 Months (Mid-High)
9.0,18.0,3,Laptop & Accessory,3,Married,10,1,1.0,146.63,0,6-24 Months (Regular),Moderate,Active,270.0,0.05,Low Risk (<30%),7-12 Months (Moderate)
28.0,20.0,1,Others,4,Single,9,0,15.0,287.22,0,24+ Months (Loyal),Moderate,Active,840.0,0.01,Low Risk (<30%),12+ Months (Loyal)
21.0,16.0,4,Mobile Phone,3,Single,6,0,1.0,146.05,0,6-24 Months (Regular),Moderate,Active,630.0,0.15,Low Risk (<30%),12+ Months (Loyal)
8.0,12.0,5,Laptop & Accessory,1,Married,3,0,14.0,164.86,0,6-24 Months (Regular),Moderate,Active,240.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
0.0,6.0,3,Mobile Phone,2,Single,2,1,8.0,126.86,1,0-6 Months (New),Near,Active,0.0,0.99,High Risk (>70%),0-3 Months (High Risk)
19.0,18.0,4,Grocery,2,Divorced,5,0,2.0,301.5,0,6-24 Months (Regular),Moderate,Active,570.0,0.01,Low Risk (<30%),12+ Months (Loyal)
12.0,17.0,4,Mobile Phone,3,Married,2,0,3.0,151.84,0,6-24 Months (Regular),Moderate,Active,360.0,0.01,Low Risk (<30%),7-12 Months (Moderate)
2.0,10.0,4,Fashion,4,Married,2,0,8.0,201.55,0,0-6 Months (New),Near,Active,60.0,0.07,Low Risk (<30%),0-3 Months (High Risk)
1.0,9.0,5,Mobile Phone,2,Single,3,0,1.0,136.02,1,0-6 Months (New),Near,Active,30.0,0.91,High Risk (>70%),0-3 Months (High Risk)
14.0,23.0,5,Laptop & Accessory,3,Single,8,0,1.0,175.94,0,6-24 Months (Regular),Far,Active,420.0,0.05,Low Risk (<30%),12+ Months (Loyal)
10.0,17.0,4,Fashion,3,Married,5,0,8.0,195.94,0,6-24 Months (Regular),Moderate,Active,300.0,0.01,Low Risk (<30%),7-12 Months (Moderate)
1.0,18.0,4,Laptop & Accessory,5,Married,3,1,4.0,172.41,0,0-6 Months (New),Moderate,Active,30.0,0.08,Low Risk (<30%),0-3 Months (High Risk)
9.0,9.0,3,Mobile Phone,1,Single,2,1,0.0,115.69,1,6-24 Months (Regular),Near,Active,270.0,0.95,High Risk (>70%),7-12 Months (Moderate)
19.0,8.0,4,Fashion,4,Married,3,0,8.0,199.41,0,6-24 Months (Regular),Near,Active,570.0,0.06,Low Risk (<30%),12+ Months (Loyal)
1.0,7.0,5,Mobile Phone,5,Divorced,3,1,1.0,148.19,1,0-6 Months (New),Near,Active,30.0,1.0,High Risk (>70%),0-3 Months (High Risk)
12.0,14.0,5,Laptop & Accessory,2,Single,2,0,6.0,165.28,0,6-24 Months (Regular),Moderate,Active,360.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
9.0,25.0,4,Laptop & Accessory,5,Married,2,0,5.0,180.61,0,6-24 Months (Regular),Far,Active,270.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
8.0,24.0,3,Laptop & Accessory,3,Divorced,2,0,0.0,146.01,0,6-24 Months (Regular),Far,Active,240.0,0.05,Low Risk (<30%),7-12 Months (Moderate)
29.0,15.0,3,Mobile Phone,3,Divorced,3,0,3.0,129.42,0,24+ Months (Loyal),Moderate,Active,870.0,0.0,Low Risk (<30%),12+ Months (Loyal)
9.0,28.0,3,Mobile Phone,3,Divorced,5,1,1.0,121.32,1,6-24 Months (Regular),Far,Active,270.0,0.9,High Risk (>70%),7-12 Months (Moderate)
4.0,31.0,2,Grocery,4,Single,6,1,1.0,256.94,1,0-6 Months (New),Far,Active,120.0,0.74,High Risk (>70%),4-6 Months (Mid-High)
26.0,10.0,5,Fashion,3,Married,4,1,5.0,204.69,0,24+ Months (Loyal),Near,Active,780.0,0.01,Low Risk (<30%),12+ Months (Loyal)
17.0,13.0,5,Others,3,Married,9,0,15.0,318.92,0,6-24 Months (Regular),Moderate,Active,510.0,0.01,Low Risk (<30%),12+ Months (Loyal)
25.0,9.0,4,Fashion,3,Divorced,3,1,4.0,179.69,0,24+ Months (Loyal),Near,Active,750.0,0.0,Low Risk (<30%),12+ Months (Loyal)
2.0,26.0,5,Mobile Phone,5,Married,3,0,4.0,156.96,0,0-6 Months (New),Far,Active,60.0,0.01,Low Risk (<30%),0-3 Months (High Risk)
5.0,12.0,4,Mobile Phone,2,Divorced,2,1,4.0,173.21,0,0-6 Months (New),Moderate,Active,150.0,0.02,Low Risk (<30%),4-6 Months (Mid-High)
0.0,32.0,3,Laptop & Accessory,1,Single,2,0,4.0,161.8,0,0-6 Months (New),Far,Active,0.0,0.01,Low Risk (<30%),0-3 Months (High Risk)
20.0,10.0,4,Grocery,4,Married,10,0,2.0,291.06,0,6-24 Months (Regular),Near,Active,600.0,0.0,Low Risk (<30%),12+ Months (Loyal)
17.0,28.0,4,Mobile Phone,2,Divorced,9,0,3.0,147.58,0,6-24 Months (Regular),Far,Active,510.0,0.0,Low Risk (<30%),12+ Months (Loyal)
22.0,9.0,2,Laptop & Accessory,4,Married,5,0,3.0,206.2,0,6-24 Months (Regular),Near,Active,660.0,0.0,Low Risk (<30%),12+ Months (Loyal)
5.0,8.0,3,Mobile Phone,5,Married,2,0,0.0,128.27,0,0-6 Months (New),Near,Active,150.0,0.0,Low Risk (<30%),4-6 Months (Mid-High)
9.0,6.0,3,Mobile Phone,2,Single,2,0,7.0,121.15,0,6-24 Months (Regular),Near,Active,270.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
7.0,14.0,4,Laptop & Accessory,5,Married,2,0,4.0,168.73,0,6-24 Months (Regular),Moderate,Active,210.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
9.0,17.0,4,Laptop & Accessory,1,Married,5,0,0.0,166.52,0,6-24 Months (Regular),Moderate,Active,270.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
1.0,35.0,4,Laptop & Accessory,4,Divorced,3,0,5.0,187.72,0,0-6 Months (New),Far,Active,30.0,0.03,Low Risk (<30%),0-3 Months (High Risk)
11.0,17.0,5,Laptop & Accessory,1,Married,4,1,1.0,191.94,0,6-24 Months (Regular),Moderate,Active,330.0,0.09,Low Risk (<30%),7-12 Months (Moderate)
5.0,7.0,4,Mobile Phone,4,Single,3,0,1.0,150.01,0,0-6 Months (New),Near,Active,150.0,0.01,Low Risk (<30%),4-6 Months (Mid-High)
10.0,13.0,3,Laptop & Accessory,5,Married,6,1,4.0,142.84,0,6-24 Months (Regular),Moderate,Active,300.0,0.04,Low Risk (<30%),7-12 Months (Moderate)
2.0,34.0,6,Laptop & Accessory,5,Married,2,0,1.0,173.77,0,0-6 Months (New),Far,Active,60.0,0.02,Low Risk (<30%),0-3 Months (High Risk)
1.0,14.0,3,Mobile Phone,2,Single,2,0,2.0,133.1,0,0-6 Months (New),Moderate,Active,30.0,0.0,Low Risk (<30%),0-3 Months (High Risk)
17.0,6.0,3,Laptop & Accessory,1,Married,5,1,2.0,157.43,0,6-24 Months (Regular),Near,Active,510.0,0.0,Low Risk (<30%),12+ Months (Loyal)
18.0,14.0,3,Laptop & Accessory,2,Divorced,10,0,8.0,136.97,0,6-24 Months (Regular),Moderate,Active,540.0,0.0,Low Risk (<30%),12+ Months (Loyal)
18.0,11.0,2,Others,5,Married,3,0,14.0,316.9,0,6-24 Months (Regular),Moderate,Active,540.0,0.01,Low Risk (<30%),12+ Months (Loyal)
2.0,25.0,3,Laptop & Accessory,2,Married,5,0,2.0,142.62,0,0-6 Months (New),Far,Active,60.0,0.0,Low Risk (<30%),0-3 Months (High Risk)
13.0,11.0,5,Laptop & Accessory,3,Married,6,0,10.0,184.02,0,6-24 Months (Regular),Moderate,Active,390.0,0.0,Low Risk (<30%),12+ Months (Loyal)
7.0,6.0,3,Laptop & Accessory,4,Married,2,0,3.0,143.25,0,6-24 Months (Regular),Near,Active,210.0,0.01,Low Risk (<30%),7-12 Months (Moderate)
1.0,8.0,5,Mobile Phone,3,Married,3,1,1.0,154.33,0,0-6 Months (New),Near,Active,30.0,0.09,Low Risk (<30%),0-3 Months (High Risk)
29.0,25.0,4,Laptop & Accessory,4,Married,5,1,8.0,188.85,0,24+ Months (Loyal),Far,Active,870.0,0.01,Low Risk (<30%),12+ Months (Loyal)
5.0,30.0,3,Laptop & Accessory,2,Divorced,2,0,7.0,153.09,0,0-6 Months (New),Far,Active,150.0,0.0,Low Risk (<30%),4-6 Months (Mid-High)
27.0,9.0,2,Grocery,4,Single,6,0,9.0,290.98,0,24+ Months (Loyal),Near,Active,810.0,0.0,Low Risk (<30%),12+ Months (Loyal)
0.0,28.0,3,Laptop & Accessory,3,Divorced,2,1,7.0,161.79,1,0-6 Months (New),Far,Active,0.0,0.98,High Risk (>70%),0-3 Months (High Risk)
1.0,11.0,6,Fashion,1,Married,3,0,3.0,229.0,1,0-6 Months (New),Moderate,Active,30.0,0.99,High Risk (>70%),0-3 Months (High Risk)
1.0,16.0,4,Mobile Phone,3,Divorced,3,0,3.0,152.42,1,0-6 Months (New),Moderate,Active,30.0,0.86,High Risk (>70%),0-3 Months (High Risk)
1.0,11.0,4,Mobile Phone,2,Divorced,3,1,7.0,161.91,1,0-6 Months (New),Moderate,Active,30.0,0.91,High Risk (>70%),0-3 Months (High Risk)
23.0,12.0,4,Laptop & Accessory,3,Divorced,4,0,3.0,191.51,0,6-24 Months (Regular),Moderate,Active,690.0,0.0,Low Risk (<30%),12+ Months (Loyal)
2.0,7.0,4,Mobile Phone,5,Single,4,0,3.0,145.8,0,0-6 Months (New),Near,Active,60.0,0.03,Low Risk (<30%),0-3 Months (High Risk)
3.0,24.0,5,Fashion,5,Single,3,0,10.0,204.88,0,0-6 Months (New),Far,Active,90.0,0.02,Low Risk (<30%),0-3 Months (High Risk)
22.0,8.0,4,Laptop & Accessory,4,Married,3,0,8.0,153.9,0,6-24 Months (Regular),Near,Active,660.0,0.0,Low Risk (<30%),12+ Months (Loyal)
23.0,15.0,5,Grocery,4,Married,8,0,4.0,256.2,0,6-24 Months (Regular),Moderate,Active,690.0,0.0,Low Risk (<30%),12+ Months (Loyal)
22.0,7.0,5,Grocery,5,Married,9,0,3.0,279.02,0,6-24 Months (Regular),Near,Active,660.0,0.0,Low Risk (<30%),12+ Months (Loyal)
0.0,6.0,1,Fashion,4,Single,2,0,7.0,174.46,1,0-6 Months (New),Near,Active,0.0,0.68,Medium Risk (30-70%),0-3 Months (High Risk)
29.0,25.0,4,Grocery,4,Single,5,0,9.0,293.35,0,24+ Months (Loyal),Far,Active,870.0,0.0,Low Risk (<30%),12+ Months (Loyal)
31.0,16.0,5,Mobile Phone,4,Married,6,1,1.0,158.46,0,24+ Months (Loyal),Moderate,Active,930.0,0.05,Low Risk (<30%),12+ Months (Loyal)
10.0,35.0,3,Fashion,4,Divorced,2,1,3.0,218.49,1,6-24 Months (Regular),Far,Active,300.0,0.85,High Risk (>70%),7-12 Months (Moderate)
7.0,8.0,4,Mobile Phone,3,Married,4,0,7.0,127.68,0,6-24 Months (Regular),Near,Active,210.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
11.0,11.0,4,Mobile Phone,3,Married,9,1,4.0,154.96,0,6-24 Months (Regular),Moderate,Active,330.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
9.0,14.0,4,Mobile Phone,5,Divorced,1,0,3.0,123.419999999999,0,6-24 Months (Regular),Moderate,Active,270.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
1.0,36.0,5,Mobile Phone,4,Single,2,0,5.0,159.79,1,0-6 Months (New),Far,Active,30.0,0.73,High Risk (>70%),0-3 Months (High Risk)
28.0,33.0,2,Grocery,1,Single,4,1,5.0,298.28,0,24+ Months (Loyal),Far,Active,840.0,0.0,Low Risk (<30%),12+ Months (Loyal)
2.0,28.0,4,Mobile Phone,2,Divorced,3,0,3.0,152.13,0,0-6 Months (New),Far,Active,60.0,0.0,Low Risk (<30%),0-3 Months (High Risk)
0.0,10.0,4,Laptop & Accessory,2,Single,2,1,4.0,158.28,1,0-6 Months (New),Near,Active,0.0,0.95,High Risk (>70%),0-3 Months (High Risk)
10.0,25.0,3,Mobile Phone,4,Married,5,0,0.0,130.22,0,6-24 Months (Regular),Far,Active,300.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
0.0,10.0,3,Mobile Phone,1,Single,2,1,2.0,128.75,0,0-6 Months (New),Near,Active,0.0,0.05,Low Risk (<30%),0-3 Months (High Risk)
11.0,8.0,4,Laptop & Accessory,2,Divorced,4,0,5.0,152.49,0,6-24 Months (Regular),Near,Active,330.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
18.0,9.0,2,Fashion,1,Married,3,1,8.0,203.79,0,6-24 Months (Regular),Near,Active,540.0,0.04,Low Risk (<30%),12+ Months (Loyal)
9.0,22.0,4,Laptop & Accessory,5,Divorced,5,0,2.0,156.47,0,6-24 Months (Regular),Far,Active,270.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
5.0,8.0,2,Laptop & Accessory,2,Single,8,0,7.0,150.55,0,0-6 Months (New),Near,Active,150.0,0.0,Low Risk (<30%),4-6 Months (Mid-High)
0.0,34.0,4,Laptop & Accessory,3,Married,3,0,2.0,186.39,0,0-6 Months (New),Far,Active,0.0,0.15,Low Risk (<30%),0-3 Months (High Risk)
8.0,6.0,3,Laptop & Accessory,3,Married,10,0,9.0,147.17,0,6-24 Months (Regular),Near,Active,240.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
12.0,17.0,4,Laptop & Accessory,1,Single,3,1,4.0,181.66,0,6-24 Months (Regular),Moderate,Active,360.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
8.0,10.0,6,Laptop & Accessory,5,Single,5,0,13.0,172.59,0,6-24 Months (Regular),Near,Active,240.0,0.03,Low Risk (<30%),7-12 Months (Moderate)
1.0,26.0,4,Mobile Phone,2,Divorced,3,0,3.0,148.23,0,0-6 Months (New),Far,Active,30.0,0.02,Low Risk (<30%),0-3 Months (High Risk)
4.0,9.0,4,Mobile Phone,2,Single,2,0,8.0,150.64,0,0-6 Months (New),Near,Active,120.0,0.0,Low Risk (<30%),4-6 Months (Mid-High)
14.0,7.0,4,Laptop & Accessory,3,Single,5,1,1.0,172.28,1,6-24 Months (Regular),Near,Active,420.0,0.61,Medium Risk (30-70%),12+ Months (Loyal)
22.0,11.0,3,Laptop & Accessory,3,Married,3,0,2.0,166.51,0,6-24 Months (Regular),Moderate,Active,660.0,0.0,Low Risk (<30%),12+ Months (Loyal)
1.0,16.0,5,Mobile Phone,5,Married,5,0,3.0,169.0,1,0-6 Months (New),Moderate,Active,30.0,0.84,High Risk (>70%),0-3 Months (High Risk)
0.0,12.0,4,Mobile Phone,1,Single,2,1,0.0,129.26,1,0-6 Months (New),Moderate,Active,0.0,0.91,High Risk (>70%),0-3 Months (High Risk)
3.0,34.0,3,Laptop & Accessory,2,Divorced,2,0,9.0,157.75,0,0-6 Months (New),Far,Active,90.0,0.0,Low Risk (<30%),0-3 Months (High Risk)
20.0,14.0,4,Laptop & Accessory,3,Married,4,0,1.0,177.58,0,6-24 Months (Regular),Moderate,Active,600.0,0.04,Low Risk (<30%),12+ Months (Loyal)
2.0,7.0,4,Mobile Phone,3,Single,2,1,3.0,146.54,0,0-6 Months (New),Near,Active,60.0,0.07,Low Risk (<30%),0-3 Months (High Risk)
1.0,16.0,4,Mobile Phone,2,Single,3,1,3.0,148.23,1,0-6 Months (New),Moderate,Active,30.0,0.98,High Risk (>70%),0-3 Months (High Risk)
9.0,19.0,3,Mobile Phone,3,Married,2,0,6.0,120.96,0,6-24 Months (Regular),Moderate,Active,270.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
4.0,8.0,3,Laptop & Accessory,1,Single,5,1,5.0,165.82,0,0-6 Months (New),Near,Active,120.0,0.05,Low Risk (<30%),4-6 Months (Mid-High)
10.0,6.0,4,Laptop & Accessory,2,Divorced,2,0,11.0,164.74,0,6-24 Months (Regular),Near,Active,300.0,0.0,Low Risk (<30%),7-12 Months (Moderate)
